name;z3-4.12.1-runtime;z3-4.12.1-result;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-noodler-3f6d642-runtime;z3-noodler-3f6d642-result;z3-noodler-97c3742-runtime;z3-noodler-97c3742-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-a245669-1623fa1-runtime;z3-noodler-a245669-1623fa1-result;z3-noodler-1137899-1623fa1-runtime;z3-noodler-1137899-1623fa1-result;z3-noodler-896d1fe-1623fa1-runtime;z3-noodler-896d1fe-1623fa1-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;z3-noodler-d1676a5-8781b7d-nielsen-runtime;z3-noodler-d1676a5-8781b7d-nielsen-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-3d46a25-bc88653-runtime;z3-noodler-3d46a25-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result
../formulae/QF_SLIA/2018-Kepler/quad-099-4-2-sat.smt2;0.09; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.19; sat;TO;TO;0.04; sat;0.01; sat;0.05; sat;TO;TO;0.02; sat;TO;TO;TO;TO;0.06; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.03; sat;TO;TO;0.08; sat;TO;TO;0.2; sat;0.16; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.01; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.0; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-262-5-1-unsat.smt2;0.01; unsat;0.0; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.98; unsat;0.03; unsat;0.06; unsat;0.05; unsat;TO;TO;0.02; unsat;2.27; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.0; unsat;ERR;ERR;0.04; unsat;3.87; unsat;0.02; unsat;0.88; unsat;0.0; unsat;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.04; unsat;0.05; unsat;0.02; unsat;0.04; unsat;0.02; unsat;ERR;ERR;6.24; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-263-5-1-sat.smt2;0.03; sat;0.04; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.11; sat;0.05; sat;0.07; sat;0.05; sat;TO;TO;0.03; sat;4.16; sat;TO;TO;0.02; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; sat;ERR;ERR;0.06; sat;5.82; sat;0.05; sat;0.16; sat;TO;TO;0.52; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; sat;0.05; sat;0.05; sat;0.05; sat;0.04; sat;0.03; sat;TO;TO;12.25; sat;0.02; sat;0.03; sat;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-237-6-2-sat.smt2;0.34; sat;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.11; sat;0.16; sat;0.35; sat;0.39; sat;0.37; sat;TO;TO;0.18; sat;3.7; sat;TO;TO;0.04; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; sat;TO;TO;0.21; sat;6.31; sat;0.07; sat;0.17; sat;0.11; sat;0.21; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.23; sat;0.22; sat;0.22; sat;0.22; sat;0.23; sat;0.25; sat;TO;TO;9.67; sat;0.01; sat;0.12; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-011-2-sat.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;79.55; sat;34.32; sat;0.02; unknown;0.05; sat;0.05; sat;TO;TO;0.03; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.04; sat;TO;TO;TO;TO;37.49; sat;95.68; sat;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.02; sat;0.04; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-154-4-4-unsat.smt2;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.14; unsat;0.16; unsat;0.18; unsat;TO;TO;0.07; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.11; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.11; unsat;0.11; unsat;0.11; unsat;0.1; unsat;0.1; unsat;0.12; unsat;TO;TO;6.49; unsat;0.01; unsat;0.05; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-239-6-2-sat.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.61; sat;0.69; sat;0.75; sat;TO;TO;0.43; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.47; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.48; sat;0.49; sat;0.47; sat;0.48; sat;0.48; sat;0.44; sat;TO;TO;TO;TO;0.24; sat;0.34; sat;0.21; sat;0.21; sat;0.2; sat;0.19; sat;0.23; sat;0.25; sat;0.28; sat
../formulae/QF_SLIA/2018-Kepler/quad-012-2-unsat.smt2;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.04; unsat;0.03; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.04; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.04; unsat;TO;TO;4.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-046-3-6-unsat.smt2;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.98; unsat;0.07; unsat;0.06; unsat;0.05; unsat;TO;TO;0.03; unsat;2.5; unsat;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;0.02; unsat;ERR;ERR;0.07; unsat;3.89; unsat;TO;TO;0.91; unsat;0.0; unsat;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.06; unsat;0.06; unsat;0.06; unsat;0.04; unsat;0.03; unsat;0.04; unsat;TO;TO;6.19; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-051-3-7-sat.smt2;0.11; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.09; sat;TO;TO;0.14; sat;0.14; sat;0.14; sat;TO;TO;0.06; sat;TO;TO;TO;TO;0.02; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.08; sat;TO;TO;0.04; sat;TO;TO;0.09; sat;0.09; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.11; sat;0.09; sat;0.09; sat;0.04; sat;0.03; sat;0.03; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-247-4-3-sat.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;24.23; sat;1.44; sat;1.53; sat;1.64; sat;TO;TO;0.98; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;1.06; sat;TO;TO;TO;TO;27.63; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;1.09; sat;1.02; sat;1.06; sat;1.17; sat;1.1; sat;1.18; sat;TO;TO;TO;TO;0.45; sat;0.66; sat;0.44; sat;0.53; sat;0.42; sat;0.46; sat;0.44; sat;0.43; sat;0.5; sat
../formulae/QF_SLIA/2018-Kepler/quad-019-2-4-sat.smt2;0.06; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; sat;0.1; sat;0.04; sat;0.04; sat;0.04; sat;TO;TO;0.01; sat;TO;TO;TO;TO;0.07; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.04; sat;50.95; sat;0.09; sat;0.09; sat;0.05; sat;11.93; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.05; sat;0.03; sat;ERR;ERR;50.59; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-251-4-3-sat.smt2;0.05; sat;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;0.04; sat;0.05; sat;TO;TO;0.02; sat;4.31; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;TO;TO;0.03; sat;6.08; sat;0.04; sat;TO;TO;TO;TO;0.21; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.05; sat;TO;TO;12.72; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-030-3-1-unsat.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.01; unsat;1.65; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.0; unsat;0.02; unsat;0.04; unsat;2.49; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;2.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.0; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-295-6-3-sat.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;15.66; unknown;1.13; sat;1.13; sat;1.17; sat;TO;TO;0.69; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.8; sat;TO;TO;TO;TO;16.74; unknown;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.8; sat;0.75; sat;0.57; sat;0.77; sat;0.75; sat;0.63; sat;TO;TO;TO;TO;0.4; sat;0.52; sat;0.4; sat;0.4; sat;0.43; sat;0.43; sat;0.35; sat;0.39; sat;0.38; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-092-4-0-unsat.smt2;TO;TO;0.0; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.03; unsat;TO;TO;0.02; unsat;2.28; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;3.79; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.06; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.05; unsat;0.02; unsat;TO;TO;4.94; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-030-3-1-unsat.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.01; unsat;1.66; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.05; unsat;0.01; unsat;0.03; unsat;0.02; unsat;2.6; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.05; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;2.91; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-217-5-2-sat.smt2;0.03; sat;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.14; sat;TO;TO;0.09; sat;0.15; sat;0.09; sat;TO;TO;0.04; sat;3.95; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; sat;ERR;ERR;0.06; sat;6.39; sat;0.04; sat;TO;TO;0.13; sat;0.21; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.06; sat;0.07; sat;0.07; sat;0.08; sat;0.06; sat;0.06; sat;TO;TO;9.4; sat;0.01; sat;0.03; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-200-4-1-unsat.smt2;0.01; unsat;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.94; unsat;0.04; unsat;0.04; unsat;0.02; unsat;TO;TO;0.02; unsat;1.94; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;3.81; unsat;0.04; unsat;0.91; unsat;0.01; unsat;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;TO;TO;4.82; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-266-5-2-unsat.smt2;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.03; unsat;0.02; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;TO;TO;6.56; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-242-4-2-unsat.smt2;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;0.04; unsat;0.04; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.04; unsat;TO;TO;7.66; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-292-6-2-unsat.smt2;TO;TO;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.02; unsat;0.04; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;TO;TO;6.93; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-216-5-1-unsat.smt2;0.02; unsat;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.97; unsat;0.02; unsat;0.03; unsat;0.02; unsat;TO;TO;0.01; unsat;2.48; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;0.02; unsat;TO;TO;0.03; unsat;3.9; unsat;0.03; unsat;0.89; unsat;0.01; unsat;0.05; unsat;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.04; unsat;0.03; unsat;0.04; unsat;0.01; unsat;0.02; unsat;0.03; unsat;TO;TO;7.57; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-284-5-4-unsat.smt2;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.04; unsat;0.04; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat;TO;TO;5.37; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-085-4-3-sat.smt2;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unknown;0.03; sat;0.04; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06; sat;0.02; sat;0.03; sat;0.04; sat;0.05; sat;0.02; sat;TO;TO;TO;TO;0.01; sat;0.03; sat;0.01; sat;0.03; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat
