name;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-4.12.1-runtime;z3-4.12.1-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-b0a2716-bc88653-runtime;z3-noodler-b0a2716-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result;cvc5-1.1.1-runtime;cvc5-1.1.1-result;z3-noodler-1c65ad6-2cddb2f-runtime;z3-noodler-1c65ad6-2cddb2f-result;z3-4.12.5-runtime;z3-4.12.5-result;z3-noodler-7421e81-2cddb2f-runtime;z3-noodler-7421e81-2cddb2f-result;z3-noodler-4ece46d-2cddb2f-runtime;z3-noodler-4ece46d-2cddb2f-result;z3-noodler-624cfbe-2cddb2f-runtime;z3-noodler-624cfbe-2cddb2f-result;z3-noodler-a89cf58-2cddb2f-runtime;z3-noodler-a89cf58-2cddb2f-result;z3-noodler-c69c980-2cddb2f-runtime;z3-noodler-c69c980-2cddb2f-result;z3-noodler-1174fd1-2cddb2f-runtime;z3-noodler-1174fd1-2cddb2f-result;z3-noodler-bdb7f83-2cddb2f-runtime;z3-noodler-bdb7f83-2cddb2f-result;z3-noodler-d47dd71-2cddb2f-runtime;z3-noodler-d47dd71-2cddb2f-result;z3-noodler-a0d4232-2cddb2f-runtime;z3-noodler-a0d4232-2cddb2f-result;z3-noodler-9d9fdac-2cddb2f-runtime;z3-noodler-9d9fdac-2cddb2f-result;z3-noodler-bdc5b2c-2cddb2f-runtime;z3-noodler-bdc5b2c-2cddb2f-result;z3-noodler-bee36a1-2cddb2f-runtime;z3-noodler-bee36a1-2cddb2f-result;z3-noodler-1a3c655-2cddb2f-runtime;z3-noodler-1a3c655-2cddb2f-result;z3-noodler-005708c-2cddb2f-runtime;z3-noodler-005708c-2cddb2f-result;z3-noodler-789525b-2cddb2f-runtime;z3-noodler-789525b-2cddb2f-result;z3-noodler-77f7c04-2cddb2f-runtime;z3-noodler-77f7c04-2cddb2f-result
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace160.smt2;0.1; sat;TO;TO;0.12; sat;0.19; sat;0.23; sat;0.18; sat;0.19; sat;0.17; sat;0.15; sat;TO;TO;TO;TO;0.13; sat;30.85; sat;0.09; sat;TO;TO;0.2; sat;0.13; sat;0.15; sat;0.16; sat;0.16; sat;0.11; sat;0.14; sat;0.25; sat;0.24; sat;0.29; sat;0.26; sat;0.25; sat;0.2; sat;0.06; sat;0.28; sat;0.26; sat;66.95; sat;TO;TO;TO;TO;TO;TO;ERR;ERR;0.24; sat;0.35; sat;0.37; sat;0.25; sat;0.3; sat;0.35; sat;0.3; sat;0.19; sat;0.15; sat;0.18; sat;0.07; sat;26.57; sat;0.13; sat;0.11; sat;0.1; sat;0.11; sat;0.15; sat;0.11; sat;0.11; sat;0.12; sat;0.11; sat;0.02; sat;0.11; sat;TO;TO;0.12; sat;0.11; sat;0.12; sat;0.11; sat;0.13; sat;0.1; sat;0.11; sat;0.1; sat;0.11; sat;0.12; sat;0.11; sat;0.14; sat;0.11; sat;0.11; sat;0.12; sat;0.11; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace73.smt2;0.08; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.04; unsat;5.61; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.05; unsat;0.06; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.06; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.04; unsat;0.04; unsat;8.6; unsat;0.04; unsat;0.03; unsat;0.04; unsat;1.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.05; unsat;0.02; unsat;0.05; unsat;24.11; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace56.smt2;0.09; sat;TO;TO;0.11; sat;1.28; sat;0.2; sat;0.3; sat;0.17; sat;0.17; sat;0.18; sat;TO;TO;0.4; sat;0.11; sat;39.63; sat;0.15; sat;TO;TO;0.14; sat;0.08; sat;0.1; sat;0.11; sat;0.09; sat;0.08; sat;0.07; sat;0.13; sat;0.13; sat;0.15; sat;0.13; sat;0.16; sat;0.12; sat;0.07; sat;0.14; sat;0.15; sat;108.66; sat;TO;TO;0.41; sat;TO;TO;ERR;ERR;0.13; sat;0.14; sat;0.14; sat;0.11; sat;0.11; sat;0.14; sat;0.12; sat;0.12; sat;0.13; sat;0.12; sat;0.18; sat;TO;TO;0.06; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.06; sat;0.05; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.05; sat;0.03; sat;0.05; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.07; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace62.smt2;0.06; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.0; unsat;0.01; unsat;0.04; unsat;4.59; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.02; unsat;5.67; unsat;0.06; unsat;0.03; unsat;0.01; unsat;0.05; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;24.15; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace111.smt2;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;5.56; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.06; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.06; unsat;0.04; unsat;0.04; unsat;6.42; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.98; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.02; unsat;0.03; unsat;16.38; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace66.smt2;TO;TO;TO;TO;0.11; sat;0.27; sat;0.62; sat;0.92; sat;0.31; sat;0.35; sat;0.34; sat;TO;TO;TO;TO;0.15; sat;TO;TO;0.27; sat;TO;TO;0.16; sat;0.12; sat;0.4; sat;0.16; sat;0.4; sat;0.17; sat;0.17; sat;0.23; sat;0.21; sat;0.21; sat;0.17; sat;0.19; sat;0.18; sat;TO;TO;0.23; sat;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;0.18; sat;0.22; sat;0.2; sat;0.2; sat;0.18; sat;0.18; sat;0.19; sat;0.13; sat;0.11; sat;0.11; sat;0.07; sat;TO;TO;0.07; sat;0.05; sat;0.04; sat;0.05; sat;0.06; sat;0.04; sat;0.04; sat;0.05; sat;0.04; sat;TO;TO;0.05; sat;TO;TO;0.04; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.05; sat;0.06; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.05; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace205.smt2;0.03; unsat;0.47; unsat;0.06; unsat;0.07; unsat;0.08; unsat;0.06; unsat;0.06; unsat;0.06; unsat;0.05; unsat;TO;TO;0.51; unsat;0.08; unsat;TO;TO;0.04; unsat;0.76; unsat;0.04; unsat;0.05; unsat;0.07; unsat;0.05; unsat;0.1; unsat;0.05; unsat;0.05; unsat;0.05; unsat;0.07; unsat;0.06; unsat;0.07; unsat;0.06; unsat;0.07; unsat;0.04; unsat;0.07; unsat;0.07; unsat;TO;TO;0.76; unsat;0.53; unsat;TO;TO;0.07; unsat;0.06; unsat;0.08; unsat;0.07; unsat;0.07; unsat;0.07; unsat;0.07; unsat;0.08; unsat;0.07; unsat;0.05; unsat;0.06; unsat;0.05; unsat;TO;TO;0.04; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.49; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.1; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.03; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace107.smt2;0.05; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.01; unsat;0.03; unsat;0.03; unsat;5.54; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.06; unsat;0.03; unsat;0.03; unsat;8.19; unsat;0.05; unsat;0.05; unsat;0.02; unsat;0.05; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.06; unsat;0.04; unsat;18.97; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace26.smt2;0.06; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.05; unsat;6.08; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.07; unsat;0.03; unsat;0.04; unsat;8.11; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.07; unsat;0.05; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.02; unsat;18.38; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace63.smt2;0.04; unsat;0.01; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.05; unsat;5.54; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.05; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.03; unsat;7.28; unsat;0.05; unsat;0.03; unsat;0.01; unsat;0.06; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.03; unsat;18.39; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace1.smt2;0.06; sat;0.04; sat;0.06; sat;0.04; sat;0.05; sat;0.05; sat;0.03; sat;0.05; sat;0.03; sat;0.1; sat;TO;TO;0.06; sat;52.28; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat;0.02; sat;0.05; sat;0.06; sat;0.06; sat;0.05; sat;0.06; sat;0.06; sat;0.05; sat;0.02; sat;0.06; sat;0.05; sat;0.05; sat;0.05; sat;0.06; sat;138.51; sat;0.07; sat;TO;TO;0.1; sat;0.77; sat;0.06; sat;0.09; sat;0.08; sat;0.06; sat;0.06; sat;0.08; sat;0.09; sat;0.06; sat;0.09; sat;0.07; sat;0.05; sat;24.1; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.07; sat;0.05; sat;0.04; sat;0.04; sat;0.05; sat;0.01; sat;0.05; sat;TO;TO;0.05; sat;0.04; sat;0.06; sat;0.02; sat;0.05; sat;0.04; sat;0.06; sat;0.07; sat;0.05; sat;0.05; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat;0.07; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace40.smt2;0.1; sat;0.07; sat;0.15; sat;0.11; sat;0.13; sat;0.17; sat;0.11; sat;0.1; sat;0.1; sat;0.13; sat;TO;TO;0.12; sat;TO;TO;0.07; sat;0.05; sat;0.14; sat;0.07; sat;0.12; sat;0.14; sat;0.11; sat;0.1; sat;0.09; sat;0.16; sat;0.18; sat;0.18; sat;0.22; sat;0.16; sat;0.14; sat;0.12; sat;0.16; sat;0.2; sat;TO;TO;0.05; sat;TO;TO;0.11; sat;ERR;ERR;0.14; sat;0.16; sat;0.15; sat;0.13; sat;0.17; sat;0.16; sat;0.14; sat;0.12; sat;0.1; sat;0.12; sat;0.13; sat;TO;TO;0.06; sat;0.03; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.06; sat;0.04; sat;0.05; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.04; sat;0.06; sat;0.04; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.05; sat;0.06; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace59.smt2;0.14; sat;0.08; sat;0.12; sat;0.15; sat;0.25; sat;0.22; sat;0.17; sat;0.21; sat;0.17; sat;TO;TO;1.24; unknown;0.12; sat;36.21; sat;0.16; sat;0.06; sat;0.13; sat;0.09; sat;0.13; sat;0.09; sat;0.09; sat;0.09; sat;0.1; sat;0.19; sat;0.16; sat;0.15; sat;0.17; sat;0.17; sat;0.15; sat;0.1; sat;0.16; sat;0.15; sat;83.3; sat;0.04; sat;1.26; unknown;TO;TO;ERR;ERR;0.14; sat;0.15; sat;0.18; sat;0.13; sat;0.15; sat;0.14; sat;0.12; sat;0.09; sat;0.13; sat;0.12; sat;0.16; sat;TO;TO;0.06; sat;0.04; sat;0.04; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.03; sat;0.05; sat;0.06; sat;0.05; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.05; sat;0.04; sat;0.05; sat;0.05; sat;0.06; sat;0.04; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace93.smt2;0.09; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;5.59; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.03; unsat;5.49; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.96; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.05; unsat;0.05; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.03; unsat;0.04; unsat;18.87; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.0; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace34.smt2;0.07; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.05; unsat;5.5; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.03; unsat;0.03; unsat;8.1; unsat;0.05; unsat;0.04; unsat;0.05; unsat;ERR;ERR;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.05; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.04; unsat;22.82; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace146.smt2;0.06; sat;0.07; sat;0.05; sat;0.17; sat;0.25; sat;0.24; sat;0.14; sat;0.16; sat;0.15; sat;TO;TO;0.54; sat;0.16; sat;TO;TO;0.12; sat;0.08; sat;0.24; sat;0.13; sat;0.12; sat;0.15; sat;0.08; sat;0.09; sat;0.12; sat;0.12; sat;0.14; sat;0.12; sat;0.12; sat;0.12; sat;0.07; sat;0.06; sat;0.14; sat;0.07; sat;TO;TO;0.09; sat;0.53; sat;TO;TO;1.59; sat;0.09; sat;0.09; sat;0.06; sat;0.09; sat;0.27; sat;0.09; sat;0.08; sat;0.14; sat;0.17; sat;0.16; sat;0.02; sat;TO;TO;0.13; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.09; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace71.smt2;0.04; unsat;0.01; unsat;0.05; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.04; unsat;5.49; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;0.03; unsat;0.06; unsat;0.03; unsat;0.03; unsat;7.44; unsat;0.05; unsat;0.05; unsat;0.02; unsat;0.07; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.05; unsat;0.03; unsat;0.04; unsat;0.05; unsat;0.04; unsat;0.03; unsat;0.04; unsat;19.64; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230403-webapp/str-rep/str_replace88.smt2;TO;TO;TO;TO;0.07; sat;0.48; sat;0.82; sat;0.97; sat;0.51; sat;0.49; sat;0.49; sat;TO;TO;TO;TO;0.23; sat;TO;TO;0.47; sat;TO;TO;0.26; sat;0.2; sat;0.12; sat;0.22; sat;0.07; sat;0.11; sat;0.11; sat;0.17; sat;0.19; sat;0.19; sat;0.15; sat;0.16; sat;0.16; sat;TO;TO;0.18; sat;0.15; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;0.15; sat;0.16; sat;0.13; sat;0.16; sat;0.16; sat;0.15; sat;0.15; sat;0.14; sat;0.14; sat;0.13; sat;0.14; sat;TO;TO;0.06; sat;0.03; sat;0.05; sat;0.03; sat;0.04; sat;0.05; sat;0.05; sat;0.06; sat;0.04; sat;TO;TO;0.04; sat;TO;TO;0.04; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.04; sat;0.05; sat;0.03; sat;0.05; sat;0.04; sat;0.05; sat;0.03; sat;0.06; sat;0.04; sat;0.04; sat;0.04; sat
