name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-c7c4418-runtime;z3-noodler-c7c4418-result;z3-noodler-b688a34-runtime;z3-noodler-b688a34-result;z3-noodler-97447b0-runtime;z3-noodler-97447b0-result
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-rotate-fuzz-graft.smt2;0.0; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-fuzz-multiply-fuzz.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-fuzz-multiply.smt2;0.05; unsat;0.03; unsat;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-fuzz-multiply-graft.smt2;0.02; unsat;0.03; unsat;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-translate-rotate.smt2;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-rotate-rotate-graft.smt2;0.02; unsat;0.02; unsat;TO;TO;ERR;ERR;ERR;ERR;0.03; unsat;0.04; sat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-graft-fuzz-graft.smt2;0.01; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-fuzz-graft-reverse.smt2;0.01; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-translate-fuzz-reverse.smt2;0.05; unsat;0.06; unsat;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-graft-translate-rotate.smt2;0.0; unsat;0.02; unsat;TO;TO;0.02; unsat;0.02; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-fuzz-graft-multiply.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-fuzz-graft-fuzz.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-014-translate-translate-graft.smt2;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-032-reverse-rotate-fuzz.smt2;0.03; sat;0.03; sat;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-fuzz-rotate-graft.smt2;0.0; unsat;0.01; unsat;0.03; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-translate-fuzz-rotate.smt2;0.0; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-rotate-multiply.smt2;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-multiply-rotate-fuzz.smt2;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-041-unsat-graft-rotate-rotate.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-graft-multiply-multiply.smt2;0.0; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-translate-multiply.smt2;0.01; sat;0.06; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-rotate-translate-fuzz.smt2;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.05; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-031-multiply-fuzz-reverse.smt2;0.07; sat;0.04; sat;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-graft-fuzz-multiply.smt2;0.01; unsat;0.04; unsat;0.02; unknown;0.01; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-fuzz-translate-fuzz.smt2;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-reverse-fuzz-reverse.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-019-unsat-graft-translate-multiply.smt2;0.0; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.01; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-multiply-rotate-translate.smt2;0.0; unsat;0.04; unsat;TO;TO;ERR;ERR;ERR;ERR;0.04; unsat;0.03; sat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-010-rotate-multiply-graft.smt2;0.0; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-graft-translate.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-multiply-multiply-translate.smt2;0.01; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-008-reverse-fuzz-fuzz.smt2;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-025-multiply-translate-reverse.smt2;0.1; sat;0.05; sat;0.06; sat;0.05; sat;0.03; sat;0.05; sat;0.05; sat;0.06; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-rotate-translate-fuzz.smt2;0.03; unsat;0.02; unsat;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.0; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-multiply-reverse-fuzz.smt2;0.06; sat;0.02; sat;0.02; unknown;0.01; unknown;0.01; unknown;0.04; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-032-fuzz-translate-multiply.smt2;0.1; sat;0.1; sat;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-004-unsat-fuzz-translate-translate.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-014-translate-multiply-fuzz.smt2;0.01; unsat;0.02; unsat;0.02; unknown;0.03; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-fuzz-translate-reverse.smt2;0.0; unsat;0.04; unsat;0.03; unknown;0.03; unknown;0.02; unknown;0.04; unknown;0.03; unknown;0.04; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-rotate-reverse-translate.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-reverse-rotate-translate.smt2;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-011-unsat-reverse-graft-multiply.smt2;0.0; unsat;0.0; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-translate-graft.smt2;0.01; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-rotate-translate-graft.smt2;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-fuzz-graft.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-035-fuzz-translate-fuzz.smt2;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-translate-reverse-reverse.smt2;0.07; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-rotate-translate.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-translate-multiply-translate.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-042-translate-translate-multiply.smt2;0.01; sat;0.01; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-050-translate-fuzz-rotate.smt2;0.04; sat;0.01; sat;0.05; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-rotate-graft-fuzz.smt2;0.01; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-translate-graft-fuzz.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-033-rotate-translate-translate.smt2;0.01; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.05; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-028-unsat-fuzz-fuzz-reverse.smt2;0.01; unsat;0.02; unsat;0.04; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-multiply-translate-translate.smt2;0.01; unsat;0.04; unsat;TO;TO;ERR;ERR;ERR;ERR;0.03; unsat;0.03; sat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-043-fuzz-reverse-graft.smt2;0.06; unsat;0.01; unsat;0.04; unknown;0.02; unknown;0.01; unknown;0.04; unknown;0.04; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-fuzz-graft-translate.smt2;0.0; unsat;0.01; unsat;0.04; unknown;0.03; unknown;0.02; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-translate-translate-translate.smt2;0.0; sat;0.02; sat;0.03; sat;0.03; sat;0.01; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-004-unsat-fuzz-fuzz-reverse.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-fuzz-reverse-rotate.smt2;0.02; sat;0.02; sat;0.03; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-graft-rotate-translate.smt2;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-multiply-multiply-translate.smt2;TO;TO;0.04; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.03; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-reverse-multiply-fuzz.smt2;0.1; unsat;0.02; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-translate-graft-multiply.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-011-unsat-multiply-fuzz-translate.smt2;0.01; unsat;0.02; unsat;TO;TO;0.02; unsat;0.03; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-014-fuzz-translate-rotate.smt2;0.07; unsat;0.02; unsat;0.02; unknown;0.01; unknown;0.01; unknown;0.03; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-043-fuzz-graft.smt2;0.01; unsat;0.01; unsat;0.03; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.02; unknown;0.03; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-009-reverse-reverse-rotate.smt2;0.01; sat;0.05; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-multiply-translate-translate.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-multiply-multiply-graft.smt2;0.0; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-043-fuzz-translate-fuzz.smt2;0.01; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-rotate-reverse-fuzz.smt2;0.03; unsat;0.03; unsat;0.02; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.01; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-023-multiply-translate-graft.smt2;0.0; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.04; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-003-multiply-translate-graft.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-044-graft-fuzz.smt2;0.1; sat;0.05; sat;0.01; unknown;0.01; unknown;0.02; unknown;0.03; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-024-graft-graft-multiply.smt2;0.0; sat;0.03; sat;0.04; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-005-unsat-graft-fuzz-translate.smt2;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-graft-fuzz-fuzz.smt2;0.01; unsat;0.02; unsat;0.04; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-027-translate.smt2;0.09; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-003-reverse-translate-reverse.smt2;0.0; sat;0.01; sat;0.03; sat;0.01; sat;0.0; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-multiply-translate-rotate.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.04; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-rotate-fuzz-graft.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-translate-translate.smt2;0.02; unsat;0.02; unsat;TO;TO;0.02; unsat;0.01; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-020-graft-translate-multiply.smt2;0.01; unsat;0.01; unsat;TO;TO;0.02; unsat;0.02; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-rotate-rotate-fuzz.smt2;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-reverse-fuzz.smt2;0.04; unsat;0.03; unsat;0.01; unknown;0.01; unknown;0.02; unknown;0.01; unknown;0.02; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-multiply-multiply-fuzz.smt2;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-fuzz-fuzz-reverse.smt2;0.01; unsat;0.03; unsat;0.03; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-032-reverse-fuzz.smt2;0.01; sat;0.04; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-multiply-multiply-multiply.smt2;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.01; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-026-rotate-multiply.smt2;TO;TO;0.03; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.05; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-fuzz-rotate-multiply.smt2;0.0; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-012-unsat-graft-translate-fuzz.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-rotate-reverse-graft.smt2;0.03; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-018-translate-translate-translate.smt2;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-034-multiply-fuzz-reverse.smt2;0.04; unsat;0.04; unsat;0.03; unknown;0.01; unknown;0.03; unknown;0.03; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-013-multiply-graft-fuzz.smt2;0.01; unsat;0.04; unsat;0.01; unknown;0.02; unknown;0.0; unknown;0.01; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-fuzz-graft-translate.smt2;0.02; unsat;0.04; unsat;0.02; unknown;0.02; unknown;0.02; unknown;0.04; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-050-multiply-multiply-fuzz.smt2;0.01; unsat;0.01; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-008-graft-graft-fuzz.smt2;0.0; sat;0.01; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-016-rotate-reverse-translate.smt2;0.02; sat;0.07; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-002-unsat-multiply-graft-translate.smt2;0.0; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-015-fuzz-reverse.smt2;0.01; unsat;0.01; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.05; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-reverse-reverse-multiply.smt2;0.03; unsat;0.01; unsat;TO;TO;0.02; unsat;0.01; unsat;TO;TO;TO;TO;TO;TO
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-reverse-rotate-rotate.smt2;0.02; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-multiply-translate-multiply.smt2;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-035-reverse-translate.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-017-multiply-fuzz-multiply.smt2;0.12; unsat;0.13; unsat;0.04; unknown;0.02; unknown;0.01; unknown;0.03; unknown;0.01; unknown;0.01; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-021-graft-rotate-graft.smt2;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.03; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-006-fuzz-reverse-translate.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.04; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-045-unsat-rotate-reverse.smt2;0.0; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-007-unsat-rotate-graft-fuzz.smt2;0.0; unsat;0.03; unsat;0.01; unknown;0.01; unknown;0.01; unknown;0.02; unknown;0.02; unknown;0.02; unknown
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-033-translate-multiply-multiply.smt2;0.02; sat;0.01; sat;0.04; sat;0.02; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-022-unsat-multiply-graft-graft.smt2;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.04; unsat;0.02; unsat;0.04; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/z3str2/regex-046-unsat-translate-translate.smt2;0.0; unsat;0.03; unsat;0.03; unsat;0.01; unsat;0.01; unsat;0.04; unsat;0.03; unsat;0.03; unsat
